video_id,comment
SRXH9AbT280,what a way for her to introduce herself to the world as the new singer of Linkin Park
SRXH9AbT280,"When you close your Eyes, listen to the Song, picturing Chester to sing it, its so nice that Emily comes so close to it! I LOVE LINKIN PARK!"
SRXH9AbT280,"This is quite good , isn’t it ?"
SRXH9AbT280,The question I have is would Chester be cool with her when she supported the guy from the 70s show when he was a sex offender?
SRXH9AbT280,What a time to be alive. This is the best rock song ever made! WOOO!!!
SRXH9AbT280,Anyone else think Mike Shinoda sounds a lot like Finn from Glee on this song?
SRXH9AbT280,Can we talk about how amazing the guitar riffs are? Pure magic! ��✨
SRXH9AbT280,where have you been for 20 years??
SRXH9AbT280,When Mike started singing: I let you cut me open... my whole body started shivering 🥹
SRXH9AbT280,"When I first heard LP I was 16 and I immediately fell in love with them. Now I'm 36 and still love them. Yes Emily is not a replacement for Chester, but she is perfect for LP"
SRXH9AbT280,This lyric is so fu...ing accurate for me now... How you doing this LP?
SRXH9AbT280,Sucks cuz I was excited and also liked the track it did feel like LP as much as they could without Chester buuuut its not a d also Lost All Respect when I found out Emily Armstrong is a Scientologist that backs up Danny Masterson (Hyde of That 70 show) how can you get behind a predator like that?? Nope nah something doesn't feel right also makes me feel different about Mike Shedona... Idk yall just so yall know!! What do you think???
SRXH9AbT280,Emptiness machine lyrics are about Emily connection to scientology?
SRXH9AbT280,Could Emily explain to us her links with the Church of Scientology and especially her assassin friend?
SRXH9AbT280,Could Mike explain to us why you went out during the month to combat suicide?
SRXH9AbT280,What a comeback! All I can do is clap.
SRXH9AbT280,Didn't know XQC had a sister? Especially one that can actually sing? 🙃🤣
SRXH9AbT280,When does Linkin Park doing another album for the band
SRXH9AbT280,Is the dude at 1:11 supposed to look like Isaac Kappy ?
SRXH9AbT280,It's amazing as long we don't the creator of this unique style. Ghag how it is to me?
SRXH9AbT280,How cool is it that this album might be the start of a new generation of Linkin Park fans that have this album to enjoy AND can then dive straight into the entire repetoire with Chesters voice.
SRXH9AbT280,"Anyone else remember when they jumped into this song in Arlington, TX in 2024?"
SRXH9AbT280,Why can't I find drummer Bourdon?
SRXH9AbT280,"Where did they find this fabolous girl??? So cute, sweet and..... wonderful"
SRXH9AbT280,"why tf would any one hate this , it's amazing"
SRXH9AbT280,"Everyone talking about replacing chester, what about the OG drummer?"
SRXH9AbT280,"Can someone explain me why i cry everytime i listen this Song? Emily Is super , welcome back Linkin Park"
SRXH9AbT280,"When I first heard this song, I thought ""that sounds like Linkin Park but it can't be"" guess I was wrong"
SRXH9AbT280,Diddy…it? Is this a song about Chester’s death?
SRXH9AbT280,What a comeback! Came in with a surprise! Lovin the new vocal member! Her voice sounds crispy!
SRXH9AbT280,What a brilliant emotional track with amazing vocals from all !!
SRXH9AbT280,"Why didn't you start a new band like normal decent people? Chester killed himself, have some respect."
SRXH9AbT280,When he left it was over
SRXH9AbT280,Guys this is perfect!!! She sings very much!!! She sings a lot!!! I love it???
SRXH9AbT280,what a power....   please make a song with tom arrya abd kerry king..... whatr a fream
SRXH9AbT280,Maybe is just a sound effect or am I the only one hearing Chester screaming at 0:45?
SRXH9AbT280,"Did anyone else get the vibes like ""Silent masquerade"" in this song?"
SRXH9AbT280,Is this the bar from New Girl?
SRXH9AbT280,when I heard this song I wanted to cry. I missed LP more than I thought possible. Thank you❤
SRXH9AbT280,When you want to be in a roblox game be like 2:03
SRXH9AbT280,How many yall getting goosebumps listening to this
SRXH9AbT280,Why she look like that chick from arch enemy few years back
SRXH9AbT280,"After Mike Shinoda sinds ""I only wanted to be part of somerhing"" it is repeated and I think I hear Chesters voice but I looked online and can't find anything on it. Did they use AI to include Chester in the song or am I hearing someone else?"
SRXH9AbT280,Is that the New Girl (Nick's) bar??? ❤❤❤
SRXH9AbT280,Man scientology can pay for a lot can't they?
SRXH9AbT280,How did they do this. So many years later and still sound like Lincoln park without Chester. This is remarkable!
SRXH9AbT280,"Why does she always dress like a hobo? At least now, she's going places unlike her last band."
SRXH9AbT280,Should I tell you what they think they are attempting to accomplish? There’s no point these ridiculous wanna be on the charts so badly for validation ppl just come up with a different game plan
SRXH9AbT280,2:14 I swear I hear Chester in the vocals. Am I wrong?
SRXH9AbT280,Why am I emotional? Welcome back my Linkin Park.!
SRXH9AbT280,2:12 am I the only one that hears a part of Chester in this part?
SRXH9AbT280,Isn't that the bar from the tv show new girl?
SRXH9AbT280,"What a pile of garbage... This is not Linkin Park, not for me."
SRXH9AbT280,Who is the Girl ? She sing very well  but chesteer Was better
SRXH9AbT280,Why did some individuals hate on this woman?? Her voice is actually beautiful and fits LP
SRXH9AbT280,When I saw this again I remember... end of 6x1 🇧🇷
SRXH9AbT280,who else cried? like... tears just came out...
SRXH9AbT280,So Mike is it true you blocked Chester’s son on social media after he was critical of your weird friend?
SRXH9AbT280,Is it me or is it really Chester voice ? I really feel that he’s with the band especially in 2:20
SRXH9AbT280,who tf is she??? lame af
SRXH9AbT280,you got some one with totally different views to front lp?
SRXH9AbT280,"I'm the only one who hears ""Chester watch me play"" instead of ""Just to watch me bleed""?"
SRXH9AbT280,"Am I the only one who gets ""Get Jinxed"" from League of Legends vibes?"
SRXH9AbT280,was that the bar from new girl?
SRXH9AbT280,tf is men i trust lead singer doin here???
SRXH9AbT280,Why about this guy from hybrid theory?
SRXH9AbT280,WHAT I’VE DONE + IN PIECES ❤❤
SRXH9AbT280,What if Paramore and LP had a child 🤩
SRXH9AbT280,"What an incredible album🙌. I really like every song! Guys, you made a damn good choice with Emily! Her voice fits perfectly👍. And a proud and smiling Chester looks down on you from up above. Thank you for this wonderful album❤. Unfortunately, I have never been to a concert with you and Chester, but maybe I'll see you on your tour in Berlin '25. I would be so happy😊. Keep your fingers crossed🤞that I manage to get tickets❤"
SRXH9AbT280,WHOS READY FOR THE WORLD TOUR!!!??!???
SRXH9AbT280,Am I the only one who likes this song?
SRXH9AbT280,Who’s still listening in 2067?
SRXH9AbT280,"I love the comeback. I love the song. I'm just so happy for this to be happening right now, but, can we acknowledge that 0:53 The Emptiness ""Machine"" sounds slightly out of place.  I mean if you read the lyrics the word ""machine"" doesn't make a whole lot of sense. I mean had it been The Emptiness ""Within"" or some other word(I'm sure Mike could come up with something much better) the song would also have a better structure.   Or maybe I'm just overthinking it!!??"
SRXH9AbT280,is this the bar from NEW GIRL !?
SRXH9AbT280,Where are you from? Two step closer shift from one step closer
SRXH9AbT280,Who here in the year 3000 🙌
SRXH9AbT280,"What a banger! A 10/10!! 🤍 Great original LP Style. I love all of the new songs. I‘m listening since Hybrid Theory and you are my absolute favorite Band. Love you so much and i‘m so glad you are back. Emily is so fu…damn great!! Also Collin!! Two very talented and great new members of the band. I was there in Hamburg and Paris this year, loved the shows so damn much. You see, anlot of love for you and your work, your being, you everything. So thankfull, so greatfull. Keep up the great work and have the fun of yout life! You deserved so much. 🤍🙌🤍🙌🤍🙌"
SRXH9AbT280,"What a great song, her voice is giving me chills"
SRXH9AbT280,Song awesome. video what was this???
SRXH9AbT280,When linkin park comes back you know you have your lock song for entire year🔥🔥🔥
SRXH9AbT280,Why did you prohibit viewing from Russia? it's is so cruel to those who have been listening to you for over 20 years
SRXH9AbT280,"Can we talk about how this song caters to the marginalized? I appreciate the sentiment like we feel the pain of the emptiness machine in our lives, but for some reason this song sounds like a part of that machine. I feel exploited."
SRXH9AbT280,Is there any doubt that Mike is a genius? Great choice..a powerful female voice. This is how you rise from the ashes. I love Linkin Park even more now
SRXH9AbT280,So I have to listen to an ad every time I want to listen to this vide?
SRXH9AbT280,Why’s there a 15 second ad before every video YouTube?
SRXH9AbT280,Who came here Cuz of Vani?
SRXH9AbT280,When Iheared about Chester Bennington 's death I lost half of my life. But now a new start of LININ PARK makes me REALLY happy! Also R.I.P. to Chester and welcome to Emily Armstrong!!!!!
SRXH9AbT280,Does anyone else think that Emily joining is like Paramore and LP collaborating together? ☺️👌🏽
SRXH9AbT280,What a great song for a comeback! I love that she doesn't try to sound like Chester but still she fit the LP vibe perfectly.
SRXH9AbT280,57 Mio clicks in 2 months. 20 of mine. Still any questions.?
SRXH9AbT280,Can someone make it chester ai version for this song?
SRXH9AbT280,What a beautiful tribute to the Playstation 5 pro
SRXH9AbT280,Who are willing to back after 5 years?
SRXH9AbT280,who came here because of vanilbean
SRXH9AbT280,"That is so disrespectful. I mean, what's wrong with you?"
SRXH9AbT280,"When she scream , and you feel it under the skin , you know is like the first time you listened them ."
SRXH9AbT280,"How many international like whores are here ❤… Back to business for Linkin Park. Sadly this song has horrible drums, absolutely beyond subpar guitar work and play it safe vocals. I can tell she had them, yet I feel as though she reverts to the poppy Taylor Swift crap. It’s a good thing this group has a ton of studio presence. I guess as a bad like this ages, they get softer and softer around the edges. All good, I will still listen to their better stuff and they will still make money…. That’s what it’s all about right 🤔"
SRXH9AbT280,You all do realize capitalism is the emptiness machine they're talking about right?
SRXH9AbT280,"Is it just me, or this music sounds a lot like those league of legends world musics? Sounds so epic tho"
SRXH9AbT280,"the bar scene, at a glance, appears to be the set from new girl?"
SRXH9AbT280,"why for me its sounds like ''final masquerade"""
SRXH9AbT280,I erased Linking Park over their support for Israel. This comment is not going to last long. But who cares?
SRXH9AbT280,when the music start like this 0:57
SRXH9AbT280,Is it just me? Or does Emily sound like Timmy Turner from that show Fairy OddParents.
SRXH9AbT280,How can Chesters mam not like this tune 😪
SRXH9AbT280,When Wayne Static passed I was devastated. When I found out they would return I was upset at first. It felt disrespectful but I realize its a chance to continue the legacy of the group as a whole.
SRXH9AbT280,Anybody noticed that Mike is painting Emily.. and when the image comes to life you can hear her scream?
SRXH9AbT280,Who is the singer  for the emptiness machine
SRXH9AbT280,Who cryed listening Emily at LP for the first time? Definely did 🙋‍♀🙋‍♀
SRXH9AbT280,Did they just remove all comments about scientology? 🤔
SRXH9AbT280,"I wonder how many have given up who they ARE for what their so called friends wanted them to be,"
SRXH9AbT280,How many times you watch this? Me: Yes.
SRXH9AbT280,"It's interesting to me how so many people are commenting on the new lead singer, but I don't see any comments about the new drummer. Did Rob mean anything to anyone?"
SRXH9AbT280,How is this song soooooo much better then heavy is the crown? I love this song so much but i hate heavy is the crown :0
SRXH9AbT280,"When I first heard this song, I had no idea that Emily's vocals will make Linkin Park a game changer and change the Linkin Park world by her voice, Incredible!  And I also thought this was a Mike Shinoda only song but when I heard her voice. I was gasped. And I showed my sister, she gasped too."
SRXH9AbT280,Anyone here from the early 2000s?
SRXH9AbT280,"Damn everyone accepting her like they forget her past,oh wait u know her past right? Even the son of chester was unhappy About it,so who r u to decide if she honored chester?"
SRXH9AbT280,Did anybody else notice the bar in the video is the bar from the show New Girl? Is that a subtle reference or completely coincidental?
SRXH9AbT280,"I wonder how much hate she must endure, until she sings with so much pain like Chester. It seems like humans are not able to learn, or haven’t been to such dark places before. You must have “balls of steel” to step in such footprints. I respect and support that! Keep pushing!"
SRXH9AbT280,"What many fans need to understand is that this is not a replacement for Chester (who is irreplaceable). It is a new page in the band's history, which Emily was tasked with helping to write."
SRXH9AbT280,Why is Linkin Park over 20 years later still the soundtrack to my life?  Awesome song can't wait for the album
SRXH9AbT280,Love LP but is that the bar from New Girl??
SRXH9AbT280,Is it possible that I hear Chester in 2:13-2:32 ?
SRXH9AbT280,is she with Scientology or not? i hear so many rumors
SRXH9AbT280,What a great song with deep lyrics
SRXH9AbT280,Did this sound like Linkin Park?  I love Emily being in the band. Rock on 🤘 🇺🇸
SRXH9AbT280,Is it  just me or is this song just nasty?
SRXH9AbT280,"This is great,i missed this music but this song it kind of feels like a project that worked well and not like a song that one band would naturally do.  Maybe i miss Chester 😔   Am i tripping or is someone else going to agree with me ?"
SRXH9AbT280,"Dont you think this song and Heavy is the crown, sounds very very similar on the melody?"
SRXH9AbT280,"I love the song, and I don't know why but in this bit from 2:14 to 2:32 it sounds like is Chester singing. Idk if its my brain that bc is a Linkin Park song it forces that ideia on me or if they made it on purpose to sound a bit like him. Does anyone can ear it also? Or am I just yaping?"
SRXH9AbT280,"Weird idea, but what if this was music for Valorant?"
SRXH9AbT280,"I like her and I love the direction lp is taking. But Chester's vocals were stronger, and he made a point to show it off... where is her record breaking scream? Where are the growls?"
SRXH9AbT280,"What a beautiful song. I'm  in love with Emily's voice, she's such a beautiful energy."
SRXH9AbT280,How is this song not a chart topper?
SRXH9AbT280,Who cares if one more light goes out...well I do
SRXH9AbT280,"Why there's no to talk about the sound of a little scream in Mike's paint in 00:47, that's The iconic sound of Chester's voice while scream...Can you hear that?"
SRXH9AbT280,Is your new vocalist STILL a Scientologist???? I’d be looking into this boys. Fans are NOT happy
SRXH9AbT280,Are you guys ready for 'Over Each Other' this week?. I sure am!
SRXH9AbT280,When i heard they were replacing chester with her i was skeptical af. But not gonna lie this song slaps she goes hard on this song
SRXH9AbT280,"To all the haters….I bet Chester would even want them to continue! He’s filled in for people after they’ve died! Give her a chance, won’t ya?"
SRXH9AbT280,What a POWERFUL VOICE She Has!💪👍
SRXH9AbT280,this guys never had crown what the f u guys are talking my crown? kidding me?
SRXH9AbT280,Anyone talking about the mutiverse these guys just created?
SRXH9AbT280,2:12 I thought I heard Chester for a second wth?
SRXH9AbT280,When I heard her voice on the chorus I literraly bursted into tears. Such a great fit ❤
SRXH9AbT280,"And just one more thing, the girl have Nice Ass, I Love it 6 points from 10 for this song, just for that. Have you ever looked at Chester's ass? I haven't - have you?"
SRXH9AbT280,Did I just hear Chester's voice 2:13 ?
SRXH9AbT280,DID ANYONE ELSE NOTICE that in minute 2:13 the voice is very similar to Chester??? 👀😮‍💨
SRXH9AbT280,Was that Brad at 0:50 ?
SRXH9AbT280,"When at least a third of your legendary band has been replaced, this isn't the same band.  Get a new name.  Creed without Scott Stapp was no longer Creed. And for those of you saying ""you aren't a real LP fan if u don't accept this"" or ""Chester would approve,"" the only ones who can say that and actually hold any weight are his wife and children.  what do they think?!  That's all that matters.  That being said, I like this song, but this isn't Linkin Park.  I look at this as a different band"
SRXH9AbT280,What a fuckin masterstroke...replacing the unreplaceable with this amazing lady.
SRXH9AbT280,Who thinking linkin park come back because of emily
SRXH9AbT280,Are they singing against capitalism? Nice
SRXH9AbT280,"When i heard it for the first time, i thought it was a young version of Chester until I saw the VM."
SRXH9AbT280,>ps5 pro releases  >Linkin park releases emptiness machine What did they mean by this?
SRXH9AbT280,Another Michael Bay transformers movie on the making?
SRXH9AbT280,So what's going to happen Dead Sara?
SRXH9AbT280,"When She use sweater , l feel kurt cobain alive"
SRXH9AbT280,What people think of me the bad people and I don't feel love
SRXH9AbT280,How many you repeat this song 😅
SRXH9AbT280,Can anybody tell me what Mike is painting? That painting shown twice..
SRXH9AbT280,Who else hears Chester during the bridge?
SRXH9AbT280,What better way to revive LP than to introduce a female singer
SRXH9AbT280,Guys... I need some clarification rn....   I think i saw & heard a version of this song with Chester's voice recording before the official release.....    I want to know if it actually happens??
SRXH9AbT280,Is that the bar from new girl???
SRXH9AbT280,why did they try to fill chesters shoes with this woman lol.
SRXH9AbT280,Did you ? Did you just reference 5 different song's in a row? :  Already pulling me in
SRXH9AbT280,Is ‘The Emptiness Machine’ a reference to Scientology? The way Emily screams those lyrics sure makes it sound like it for me.
SRXH9AbT280,Why I feeling like they wrote this song for Manchester United fans 😭😶‍🌫️🥲
SRXH9AbT280,"if she can sing this well, if she has such a good voice, can someone explain me why is she doing such a bad job with the classic songs, why is she changing melodic voices in to a very poor gutural like try?"
SRXH9AbT280,"When I listen to Emily Armstrong in new songs, everything is great. Since she sings in her own style. In the old songs, she tries to sing in Chester's style, and it doesn't work well 😢 Especially the lyrical parts like in Numb. I wish she could find her own style in old songs!"
SRXH9AbT280,Disgusting Danny Masterson supporter. Why should anyone spend a nickel at your concerts??
SRXH9AbT280,Anyone from 2034 listening to this classic?
SRXH9AbT280,"Who the hell is that Sheila, she killin it..!!"
SRXH9AbT280,0:46 Is that mimic from All You Need Is Kill?
SRXH9AbT280,How much of a relief did everyone feel hearing this 😂😭
SRXH9AbT280,What I'm saying.....this song are soo energetic .
SRXH9AbT280,Could you imagine how good this song would be with Chester
SRXH9AbT280,Anyone else think that the female vocalist was Lizzy Hale?
SRXH9AbT280,"I have a question, do you also listen to your old songs?"
SRXH9AbT280,"This is terrible, who would even want to listen to crap like this?"
SRXH9AbT280,Does anyone else hear Chester's scream at 0:46?
SRXH9AbT280,HOW COULD YOU TAKE CHESTERS BAND!
SRXH9AbT280,The song is fine. But this video is awful. This was the comeback music video?
SRXH9AbT280,Lyrics got me thinking.  What are the emptiness machines in your lifes?
SRXH9AbT280,Who is the new chick? She's got a hell of a voice.
SRXH9AbT280,She doesn’t suck. It just doesn’t sound like Linkin Park. Should have just named the band something else. Will she sing old songs?
SRXH9AbT280,Am I the only one who thinks that at some point they should pay tribute to Chester in some song?
SRXH9AbT280,Is it me or is she brifely turning into chester at the very end.. When there's a twisting turn of pixels around her face? @3.05
SRXH9AbT280,"Can somebody please undo the witchcraft of listening to this song in ""repeat"" the whole day? 😉💯🥇"
SRXH9AbT280,Is this a diss track for scientology?
SRXH9AbT280,What a voice from this woman! Omg
SRXH9AbT280,Anybody else here at first hated this and now has come back multiple times since the original hate to not loving this song?
SRXH9AbT280,What made him so powerful was his pain !! She doesnt compare !!
SRXH9AbT280,Is this song about the critics?
SRXH9AbT280,Isn't this the bar from New Girl?
SRXH9AbT280,Is this nick miller's bar from New girl?
SRXH9AbT280,Is this Paramore? because this is NOT Linkin Park!!!
SRXH9AbT280,Who's here in October 2024?
SRXH9AbT280,Is Scientology the emptiness machine? That would be kinda deep if so
SRXH9AbT280,Who else is replaying this song over and over again because of how good it is?
SRXH9AbT280,What is this garbage. The name should be the garage park. Why tarnish the name for this
SRXH9AbT280,"Do you guys also notice the subtle Chester screams during the soft Mike Shinoda vocals part? During ""Don't know why I'm hoping"" I swear I hear the Chester screams and I absolutely love this detail."
SRXH9AbT280,"Linkin Park's return is crazy!! It's me? At 1:13, is the ""B"" in ""been"" saturated?"
SRXH9AbT280,She sounds like him but young yk what i mean?
SRXH9AbT280,Am I the only one that refreshed several times at 00:48 because they though the player/video is glitching?
SRXH9AbT280,"Why didn't you asked the lead singer of ""Guano Apes""???"
SRXH9AbT280,"Who is this that comes screaming wonderfully in my ear? It's no use, she has the genes, the blessing of the immortals. Hail Linkin Park!"
SRXH9AbT280,"Have you ever heard ""saint loco"" from Indonesia?"
SRXH9AbT280,"When I listened to it the first time, I was like no! It’s not Chester it’s not Linkin Park. But I am someone who can obsess over one song for days, weeks and even months. And this is THE song! ❤"
SRXH9AbT280,The Linkin Park enigma: Mike Shinoda is a musical genius. Why can't he recognize his own inability to sing?
SRXH9AbT280,Did she turn into Chester in the end?? or am I just seeing things??
SRXH9AbT280,"Where is the piano and dj sound, i am waiting in this song."
SRXH9AbT280,Been a LP fan since inception and I'm listening to this song for like the 20th time... nope! It's linkin park without the voices yes but really... it's never going to be the same LP is it?
SRXH9AbT280,is that the same bar that's in New Girl?
SRXH9AbT280,So does this mean no more Dead Sara?
SRXH9AbT280,Can someone make an AI cover with Chesters voice replacing hers? :D
SRXH9AbT280,What a song! What a video! Pump up the volume!
SRXH9AbT280,"Do you know what I really love Lincoln Park with Chester in it. that's for sure but I'd be lying to myself. If I said, I don't like this music I like it and I'm gonna embrace it with her."
SRXH9AbT280,What an amazing voice she has. I love linkin park so much
SRXH9AbT280,Who can replace Chester? Noone! But Fuxk it it's so close
SRXH9AbT280,Why I'm crying. OH HOW MUCH I MISS CHESTER BENNINGTON😭😭 Absolutely love ti's song so much. She fits in very well😊
SRXH9AbT280,"When Linkin Park first performed with Emily, I thought, no, this isn't right. She's awful—her past and her connection to Scientology, that's everything Chester stood against. I hated her, and I bad-mouthed her everywhere I could. I never listened to The Emptiness Machine. I just wanted Chester... We all love him, but sadly, he chose to end his life, leaving many people heartbroken. And yet, we will never forget him and never stop loving him. Recently, I thought about Mike's words... It will be hard, but whoever walks this path with us is warmly welcome. As I said, I resisted until the very end and hated Emily. But eventually, I thought, just listen to the new song anyway... And I have to say, it's really good. She's doing a great job. It's not the same LP as it used to be, it's something new, but with the energy of the old Chester. And Emily is getting better with every performance. You have to understand, she’s stepping into shoes she could never fill, and she knows that, but she doesn't have to. Chester is Chester, and Emily is Emily. And Linkin Park looks happier than they have in a long time. Chester will always be with them at every performance, and Chester wouldn’t want people to hate Emily the way I did back then. Give the girl a chance. As a hardcore LP fan, I resisted with every fiber of my being, but everyone deserves a chance, even Emily. She doesn’t sing the old songs perfectly—so what? There are better singers who could do it—so what? Not everyone has to like it, but this is how it is now, and we have to accept it. And to all the people who hate Emily because of Chester—let go, let him rest in peace. Be glad that someone has the dignity and courage to step on stage and show: Guys, I’m doing this for you, for us, for everyone, and especially for Chester. I don’t think it’s as bad as I thought a few weeks ago. She has a long way ahead of her, and she’ll get better. One day, she’ll become something like the female version of Chester. Just give her a chance. She’s not to blame for Chester leaving, and now she has to sing his songs. And her past is in the past, just like Chester’s. And still, Chester would say, love your neighbor, and give Emily love—he would want nothing else. And again, I used to hate her too, but I think it's because we love Chester so much that we believe his legacy is being tarnished or forgotten through her. But that’s not the case. Chester always preached that love is the strongest force, and now, those same fans who accepted that are spreading hate? By doing so, you’re dishonoring his legacy, just as I did not too long ago. Let Chester go, and welcome Emily, as I did. And it wasn’t easy... really not easy."
SRXH9AbT280,"What a perfect song my friends, congratulations!"
SRXH9AbT280,Why insisting with vfx imitating low graphic vram😅
SRXH9AbT280,"Is that the bar from ""New Girl""?"
SRXH9AbT280,Is it the voice of Chester 2:11?🥲
SRXH9AbT280,Why not change the band name to; The emptiness machine.
SRXH9AbT280,"What a great gap to fill, but I'm sorry to say it to all you Linkin Park/Chester fans, I think Emily is better. What a voice! I can't stop listening to the new songs, they are amazing. And also the live performances are great, the Seoul crowd was great!"
SRXH9AbT280,Could someone explain to me more about the meaning of the music. Is it a suicide song?
SRXH9AbT280,does anyone else here chesters at 2:13?
SRXH9AbT280,Is it just me or someone else also  felt vibe of Chester Bennington in her?
SRXH9AbT280,"Aside the discourse around everything, has anyone else noticed that Shoda's voice has improved too over the years in a non-rap-eee way?"
SRXH9AbT280,"Where does Mike find such individuals, first Chester now her 🎧"
SRXH9AbT280,Anyone still listening to this in 2024?
SRXH9AbT280,"Are we all listening to the same thing? This is so bad. The band should've renamed themselves after Chesters death, but then no one would go see them anymore. Just a perty cash grab with some DEI hire."
SRXH9AbT280,"Why a woman? Nooo wayy🤨 is ridicules ,,,they most to find to another man,,,what if she will sing in live? It s gonna b sucks"
SRXH9AbT280,why yall hating? weren't we all hoping for their comeback and now when they're back. this unnecessary hate? Any other singer they hadve come up with .. people would still have hated them.
SRXH9AbT280,What I would give to hear Chester on this one❤️
SRXH9AbT280,Why does this song screams LOL championship 😅😅
SRXH9AbT280,Is that the bar from New Girl?!
SRXH9AbT280,It's good. Lots of angst and thrash and passion in her voice. I wonder if she wrote it?
SRXH9AbT280,How many special effects do you want in the video? Linkin Park: Yes
SRXH9AbT280,"What a great voice! Close enough to chester to do justice to the old repertoire, yet different enough not to be just a replacement."
SRXH9AbT280,why do i get chester vibes once again  tears are flowing 😢idk how  that girl doesn't feel like him but his spirit lives in that song
SRXH9AbT280,Does Emily morph into Chester at @3:09 for a split second? 🥹
SRXH9AbT280,Why does she sound so good??!!
SRXH9AbT280,Why you all keep showing in LoL MV? What the hell are you doing?
SRXH9AbT280,What a moment to be alive! Mase some noise from emily!!!
SRXH9AbT280,I cant getting out of this song from my head. Its so catchy and listening to this like 25 times per day. What have you done to us LP?
SRXH9AbT280,is there henry cavill in the video?
SRXH9AbT280,What a great voice! Reminded me of Chester for a second.
SRXH9AbT280,Why not just come up with a new name for the band smh this is disrespectful….. why not release under fort minor
SRXH9AbT280,"This is another version of Alissa White-Gluz for arch enemy,  anyone?"
SRXH9AbT280,2:14 is that Kurt cobain?
SRXH9AbT280,"When my parents went through a divorce, my dad game me an MP3 player, most of it had Linkin Park. Since then I listened to Linkin Park loving every song they made."
SRXH9AbT280,whats the name of the new band?
SRXH9AbT280,Why is nobody hating on this
SRXH9AbT280,what I don't understand. It was LP's very personal and private decision to move on and they wanted Emily. She is very good. Anyone who is a fan accepts their decision. It's their life and they love (their) music. We also do. R.I.P. Chester. We'll always love you.
SRXH9AbT280,"I want to see if im the only one (There's no hate i'm just curious  I'm fan of Linkin Park since the beginning i was supposed to see them in 2017 unfortunately the tragedy has happened so the show was cancelled and we all know nobody can replace chester But my question is  , is it only me who really don't like the voice of the new signer?"
SRXH9AbT280,"What an awesome strategy!!  Appreciated to the planners who choosed Emily, appreciated to the band that never give up. Perfect selection, managing and reactivation."
SRXH9AbT280,When the bridge start I cried cause I feel it's still Linkin Park...❤
SRXH9AbT280,"Does anyone else hear Chester’s scream at 46 seconds? And possibly at 36 seconds?  Or, is it just a sound effect?"
SRXH9AbT280,"Now, That Chester Bennington is gone and Emily Armstrong of Dead Sara returns to sender?"
SRXH9AbT280,anyone else can’t get the song out of their head?
SRXH9AbT280,did they sample in a chester scream at 0:46 ?
SRXH9AbT280,Why am I getting Final Masquerade vibes? 🤩😍🤩
SRXH9AbT280,"Why did you delete your comment? ""My crown"""
SRXH9AbT280,0:48 Is there a Chester scream buried in the mix?
SRXH9AbT280,"What a brave choice, I'm sure Chester Bennington would be proud of you."
SRXH9AbT280,"When I first heard her singing the old songs, I felt like she was trying very hard to mimic Chester, and I wasn’t sure how to felt about it, but now hearing the new songs and her letting loose on something she was part of. I’m on board 🤘🏻🤘🏻🤘🏻"
SRXH9AbT280,"Oh crap, is Linkin Park good again for the first time since 2003?"
SRXH9AbT280,when is the concert going to Indonesia?  😮😮
SRXH9AbT280,3:05 is that a chester easter egg?
SRXH9AbT280,How you don't want these guys to make music
SRXH9AbT280,What is bro doing on the meta qwest 3 😂😂😂😂😅🤣
SRXH9AbT280,I'm not sure I get the video blur that wipes the entire video during the breakdown about 2/3 if the way through. Has anyone got an idea what it means?
SRXH9AbT280,who doesnt like this song is gay
SRXH9AbT280,Why is this video 2 hours long?
SRXH9AbT280,Is it me or does Emily give me a 21st century feeling of Stevie nicks?
SRXH9AbT280,"When the vocalist sings the old songs, I hear Chester. In the new song, it's something completely different and it's a cool track. A good move by the band. I'm looking forward to the album 🤟"
SRXH9AbT280,Why not start a new band??
SRXH9AbT280,Who is listening to Linkin Park in 2024 year?
SRXH9AbT280,"What happen with Ivo, this man is better than Emily.  Saw bad to linkin park."
SRXH9AbT280,Im the only one with repeat?
SRXH9AbT280,Replacing Chester with someone who doesn't believe in psychological disorders and psychiatrists ? No one seeing any irony ?
SRXH9AbT280,Welcome back and please tell us when to expect Heavy is the crown?
SRXH9AbT280,Why does this sound a LOT like Castle of Glass?
SRXH9AbT280,Who else still listening to this in 2029??!  It’s been 5 years and this song is still an absolute banger
SRXH9AbT280,"what a great addition and new beginning, congratulations to everyone!"
SRXH9AbT280,What a phase of renewal... I missed it... we felt Chester alive.
SRXH9AbT280,Do the image and the scream have a special link? I find it inspiring 00:46
SRXH9AbT280,"Yo, is that the bar from New Girl?"
SRXH9AbT280,"When this was released, Sony announces PS5 Pro. What does this mean to the future of the console wars?"
SRXH9AbT280,How will this song sound with Chester's voice?
SRXH9AbT280,She can rock...but will it work?
SRXH9AbT280,Any Ska fans get this and wanna start a huge skank pit at a LP concert when this song starts?
SRXH9AbT280,"When this releaced i was in a TF2 server, the mods started playing this non-stop"
SRXH9AbT280,Why do I like it so much? ❤❤❤❤❤
SRXH9AbT280,How many likes would this video deserve if they could be counted?
SRXH9AbT280,Drummer change others? where Rob bourdon?
SRXH9AbT280,so no ones gonna mention the new drummer?
SRXH9AbT280,What a POWER !!!!!! The Emptiness Machine is sooooo powerful!!! We all want to be part of something new that is coming
SRXH9AbT280,Did u know that they bought bots to promote it?
SRXH9AbT280,when did linkin park go POP pnk lmfao
